ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1076,flightaware,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1077,flightexplorer,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1078,flights,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1079,flightstats,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,nan,7:39 p.m.
1080,flightview,AA-484-DFW-MIA,4:15 p.m.,nan,7:55 p.m.,7:39 p.m.
1081,nan,nan,4:15 p.m.,10:18 a.m.,nan,7:39 p.m.
1082,f@@lytecom$m,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,10:20 a.m.,nan
1083,nan,nan,4:15 p.m.,nan,7:55 p.m.,7:39 p.m.
1084,gofox,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1085,nan,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,nan,7:39 p.m.
1086,nan,AA-484-DFW-MIA,nan,4:29 p.m.,nan,7:39 p.m.
1087,myrateplan,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1088,orbitz,AA-484-DFW-MIA,4:15 p.m.,nan,7:55 p.m.,7:39 p.m.
1089,panynj,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1090,quicktrip,AA-484-DFW-MIA,4:15 p.m.,nan,7:55 p.m.,7:39 p.m.
1091,travelocity,AA-484-DFW-MIA,4:15 p.m.,nan,7:55 p.m.,7:39 p.m.
1092,usatoday,CO-16-LAX-EWR,nan,nan,10:20 a.m.,nan
1093,weathe$r,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1094,world-flight-tracker,nan,4:15 p.m.,10:18 a.m.,nan,7:39 p.m.
1095,nan,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1096,aa,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1097,airtravelcenter,nan,11:25 p.m.,12:11 p.m.,nan,9:43 a.m.
1098,allegiantair,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,nan
1099,bost#on,AA-518-MIA-JFK,6:40 a.m.,nan,9:25 a.m.,9:28 a.m.
1100,businesstravellogue,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1101,flightaware,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1102,flights,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,nan,10:30 p.m.
1103,flightstats,AA-518-MIA-JFK,6:40 a.m.,nan,nan,10:30 p.m.
1104,flightview,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1105,flylouisville,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1106,flytecomm,AA-518-MIA-JFK,6:40 a.m.,nan,12:18 p.m.,nan
1107,foxbusiness,nan,11:25 p.m.,12:11 p.m.,9:25 a.m.,nan
1108,gofox,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1109,??helloflight,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1110,myra%tepla??n,CO-16-LAX-EWR,nan,6:54 a.m.,9:25 a.m.,9:28 a.m.
1111,orbit$z,CO-16-LAX-EWR,nan,nan,9:25 a.m.,9:28 a.m.
1112,pan%yn??j,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,nan
1113,quicktrip,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1114,travelocity,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1115,nan,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1116,nan,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1117,world-flight-tracker,AA-518-MIA-JFK,6:40 a.m.,nan,9:25 a.m.,9:28 a.m.
1118,wunderground,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,nan
1119,aa,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1120,nan,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1121,allegiantair,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,nan,7:55 p.m.
1122,nan,AA-59-JFK-SFO,nan,7:39 a.??m.,10:45 a.m.,11:12 a.m.
1123,businesstravellogue,nan,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1124,flightarrival,AA-59-JFK-SFO,nan,7:39 a.m.,10:45 a.m.,11:12 a.m.
1125,flightaware,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1126,nan,nan,7:10 a.m.,nan,10:45 a.m.,11:12 a.m.
1127,flights,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1128,flightstats,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,nan,7:55 p.m.
1129,flightview,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1130,flightwise,AA-59-JFK-SFO,nan,7:39 a.m.,10:45 a.m.,11:12 a.m.
1131,flylouisville,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1132,flytecomm,AA-59-JFK-SFO,nan,7:39 a.m.,10:45 a.m.,11:12 a.m.
1133,foxbusiness,AA-59-JFK-SFO,nan,nan,10:45 a.m.,11:12 a.m.
1134,gofox,AA-59-JFK-SFO,nan,7:39 a.m.,10:45 a.m.,11:12 a.m.
1135,helloflight,AA-59-JFK-SFO,7:10 a.m.,nan,10:45 a.m.,11:12 a.m.
1136,ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1137,nan,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1138,mytripandmore,nan,nan,7:39 a.m.,10:45 a.m.,11:12 a.m.
1139,orb$itz,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,nan,nan
1140,panynj,AA-59-JFK-SFO,7:10 a.m.,nan,10:45 a.m.,11:12 a.m.
1141,quicktrip,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,8:22 p.m.,nan
1142,sfo,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1143,travelocity,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1144,usatoday,nan,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1145,weather,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,nan,nan
1146,world-flight-tracker,AA-59-JFK-SFO,7:10 a.m.,nan,10:45 a.m.,11:12 a.m.
1147,wunderground,AA-59-JFK-SFO,nan,nan,10:45 a.m.,11:12 a.m.
1148,aa,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,nan
1149,nan,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1150,allegiantair,nan,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1151,nan,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1152,businesstravellogue,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1153,flightarrival??,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1154,flightaware,AA-616-DFW-DTW,9:05 a.m.,nan,12:35 p.m.,1:27 p.m.
1155,flightexplorer,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,nan
1156,flights,nan,9:05 a.m.,10:10 a.m.,12:35 p.m.,nan
1157,flightstats,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1158,flightview,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1159,nan,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1160,flytecomm,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1161,nan,nan,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1162,gofox,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1163,helloflight,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,nan,5:50 a.m.
1164,ifly$,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1165,nan,nan,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1166,mytripandmore,AA-616-DFW-DTW,9:05 a.m.,nan,12:35 p.m.,1:27 p.m.
1167,orbitz,CO-47-IAH-LAX,nan,nan,12:35 p.m.,1:27 p.m.
1168,panynj,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,nan
1169,quicktrip,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1170,travelocity,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1171,weather,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1172,world-fligh$t-tracker,AA-616-DFW-DTW,9:05 a.m.,nan,12:35 p.m.,1:27 p.m.
1173,wunderground,AA-616-DFW-DTW,9:05 a.m.,nan,12:35 p.m.,1:27 p.m.
1174,nan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1175,airtravelcenter,nan,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1176,??allegiantair,nan,7:10 a.m.,7:30 a.m.,9:35 a.m.,nan
1177,boston,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1178,nan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1179,flightaware,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,nan,9:31 a.m.
1180,nan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1181,flights,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1182,flightstats,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1183,flightview,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1184,flightw$ise,nan,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1185,flylouisville,AA-643-MIA-ORD,nan,7:30 a.m.,9:35 a.m.,9:31 a.m.
1186,fly??tec%omm,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,nan,9:31 a.m.
1187,foxbusiness,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1188,gofox,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,nan,nan
1189,helloflight,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,nan
1190,myrate#p??lan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1191,mytripandmore,AA-643-MIA-ORD,nan,nan,9:35 a.m.,9:31 a.m.
1192,orbitz,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,nan,9:31 a.m.
1193,nan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,nan,9:31 a.m.
1194,panynj,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,nan
1195,quicktrip,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1196,nan,AA-643-MIA-ORD,nan,7:30 a.m.,9:35 a.m.,9:31 a.m.
1197,nan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1198,world-flight-tracker,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1199,wunderground,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,nan,9:31 a.m.
1200,nan,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,nan
1201,airtravelcenter,AA-649-ORD-SNA,1:30 p.m.,nan,nan,nan
1202,allegiantair,nan,1:30 p.m.,7:29 a.m.,3:50 p.m.,3:50 p.m.
1203,boston,nan,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1204,businesstravellogue,AA-649-ORD-SNA,1:30 p.m.,nan,3:50 p.m.,3:50 p.m.
1205,flightaware,AA-649-ORD-SNA,1:30 p.m.,nan,3:50 p.m.,3:50 p.m.
1206,nan,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1207,flights,nan,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1208,flightview,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1209,flylouisville,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,nan,3:50 p.m.
1210,flytecomm,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1211,nan,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1212,gofox,nan,1:30 p.m.,7:29 a.m.,3:50 p.m.,3:50 p.m.
1213,helloflight,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,nan,3:50 p.m.
1214,myrateplan,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1215,mytripandmore,AA-649-ORD-SNA,nan,1:30 p.m.,3:50 p.m.,3:50 p.m.
1216,orbitz,AA-649-ORD-SNA,nan,1:30 p.m.,3:50 p.m.,3:50 p.m.
1217,panynj,nan,1:30 p.m.,1:30 p.m.,nan,3:50 p.m.
1218,travelocity,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1219,weather,AA-649-ORD-SNA,nan,1:30 p.m.,nan,3:50 p.m.
1220,world-flight-tracker,AA-649-ORD-SNA,nan,1:30 p.m.,3:50 p.m.,nan
1221,nan,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,nan,3:50 p.m.
1222,a??a,AA-789-ORD-DEN,1:05 p.m.,nan,2:35 p.m.,3:13 p.m.
1223,airtravelcenter,AA-789-ORD-DEN,1:05 p.m.,nan,2:35 p.m.,3:13 p.m.
1224,allegiantair,AA-789-ORD-DEN,1:05 p.m.,nan,2:35 p.m.,3:13 p.m.
1225,nan,nan,nan,8:04 a.m.,2:35 p.m.,3:30 p.m.
1226,businesstravellogue,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1227,den,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,nan
1228,flightaware,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1229,flightexplorer,CO-1694-LAX-IAH,7:15 p.m.,1:19 p.m.,2:35 p.m.,nan
1230,nan,CO-1694-LAX-IAH,nan,1:19 p.m.,nan,10:04 a.m.
1231,flightstats,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1232,flightview,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1233,flightwise,AA-789-ORD-DEN,1:05 p.m.,nan,nan,10:04 a.m.
1234,nan,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1235,flytecomm,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1236,foxbusiness,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1237,gofox,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1238,helloflight,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1239,ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1240,myrateplan,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1241,orbitz,AA-789-ORD-DEN,1:05 p.m.,nan,2:35 p.m.,3:13 p.m.
1242,ord,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1243,panynj,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1244,quicktr$i??p,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1245,t%r#avelocity,CO-1694-LAX-IAH,nan,1:19 p.m.,2:35 p.m.,3:13 p.m.
1246,nan,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1247,weather,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1248,world-flight-trac#ker,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1249,wunderground,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1250,aa$#,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1251,airtravelcenter,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,nan
1252,allegiantair,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1253,nan,nan,10:40 a.m.,3:36 p.m.,11:05 a.m.,11:01 a.m.
1254,businesstravellogue,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,nan,6:43 p.m.
1255,flightarrival,AA-85-JFK-SFO,nan,3:36 p.m.,6:30 p.m.,6:43 p.m.
1256,flightaware,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1257,flights,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,nan
1258,flightstats,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1259,flig??@@htview,AA-85-JFK-SFO,nan,3:36 p.m.,6:30 p.m.,nan
1260,flightwise,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1261,flylouisville,nan,10:40 a.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1262,flytecomm,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1263,foxbusiness,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1264,go$fox,AA-85-JFK-SFO,nan,nan,6:30 p.m.,6:43 p.m.
1265,helloflight,AA-85-JFK-SFO,nan,3:36 p.m.,nan,6:43 p.m.
1266,myrateplan,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1267,nan,AA-85-JFK-SFO,3:05 p.m.,nan,6:30 p.m.,6:43 p.m.
1268,panynj,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,nan,6:43 p.m.
1269,quicktrip,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1270,nan,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1271,nan,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1272,usatoday,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1273,weat??her,AA-85-JFK-SFO,3:05 p.m.,nan,6:30 p.m.,6:43 p.m.
1274,world-flight-tracker,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1275,wunderground,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1276,CO,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1277,airtravelcenter,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,nan,1:14 p.m.
1278,allegiantair,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,nan,1:14 p.m.
1279,bost%o??n,nan,2:55 p.m.,nan,1:17 p.m.,1:14 p.m.
1280,businesstravellogue,nan,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1281,nan,nan,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1282,flightaware,AA-59-JFK-SFO,7:10 a.m.,11:56 a.m.,5:50 a.m.,nan
1283,flightexplorer,nan,nan,11:56 a.m.,1:17 p.m.,1:14 p.m.
1284,nan,CO-1023-IAH-DEN,11:40 a.m.,nan,1:17 p.m.,1:14 p.m.
1285,nan,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1286,flightview,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1287,flylouisville,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1288,flytecomm,nan,11:40 a.m.,nan,1:17 p.m.,1:14 p.m.
1289,foxbusiness,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1290,gofox,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1291,helloflight,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1292,myrateplan,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1293,mytripandmore,UA-5487-SFO-MRY,nan,nan,1:17 p.m.,1:14 p.m.
1294,orbitz,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1295,panynj,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,nan,1:14 p.m.
1296,quicktrip,nan,11:40 a.m.,3:27 p.m.,nan,1:14 p.m.
1297,nan,CO-1023-IAH-DEN,11:40 a.m.,nan,nan,nan
1298,CO,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,nan,10:56 a.m.
1299,airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1300,allegiantair,CO-1088-CLE-IAH,nan,8:40 a.m.,10:54 a.m.,nan
1301,nan,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1302,nan,CO-1088-CLE-IAH,8:40 a.m.,nan,nan,10:56 a.m.
1303,flightarrival,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,nan
1304,flights,CO-1088-CLE-IAH,nan,8:40 a.m.,10:54 a.m.,10:56 a.m.
1305,flightstats,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1306,flightview,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,nan
1307,flylouisville,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1308,flyte#co%mm,CO-1088-CLE-IAH,8:40 a.m.,nan,10:54 a.m.,10:56 a.m.
1309,foxbusin#e#ss,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1310,nan,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,nan,10:56 a.m.
1311,helloflight,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1312,myrateplan,nan,nan,11:25 p.m.,nan,2:27 p.m.
1313,orbitz,CO-1088-CLE-IAH,nan,8:40 a.m.,10:54 a.m.,nan
1314,panynj,nan,11:25 p.m.,11:25 p.m.,10:54 a.m.,10:56 a.m.
1315,quicktrip,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1316,nan,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1317,weather,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1318,CO,nan,nan,10:19 a.m.,1:16 p.m.,1:19 p.m.
1319,nan,nan,12:00 p.m.,10:19 a.m.,1:16 p.m.,nan
1320,allegiantair,CO-1090-BOS-IAH,nan,10:19 a.m.,1:16 p.m.,1:19 p.m.
1321,bos$ton,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1322,businesstravellogue,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,nan
1323,flightarri@@val,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1324,flights,CO-1090-BOS-IAH,9:45 a.m.,nan,1:16 p.m.,nan
1325,nan,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1326,flightview,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1327,flylouisville,CO-1090-BOS-IAH,nan,10:19 a.m.,1:16 p.m.,1:19 p.m.
1328,flytecomm,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1329,nan,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1330,gofox,CO-1090-BOS-IAH,9:45 a.m.,nan,1:16 p.m.,1:19 p.m.
1331,helloflight,nan,12:00 p.m.,10:19 a.m.,1:16 p.m.,nan
1332,ifly,CO-1090-BOS-IAH,9:45 a.m.,nan,1:16 p.m.,1:19 p.m.
1333,myrateplan,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1334,nan,CO-1090-BOS-IAH,nan,10:19 a.m.,1:16 p.m.,1:19 p.m.
1335,orbitz,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1336,panynj,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1337,quicktrip,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,nan
1338,weather,CO-1090-BOS-IAH,9:45 a.m.,nan,1:16 p.m.,1:19 p.m.
1339,CO,nan,9:15 a.m.,11:25 p.m.,12:18 p.m.,12:09 p.m.
1340,airtravelcenter,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,11:53 a.m.,12:09 p.m.
1341,allegiantair,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
